#;status_id;screen_name;created_at;text;location;lang;hashtag;clasificacion;Si/No
314;1,48E+18;MarValenciar;3/1/2022 3:35;"https://t.co/5O0AE6IosZ

El chino de Masterchef me hizo el d°a <U+0001F602>";Guayas, Ecuador;es;chino;xenofobia;no
315;1,48E+18;mayadr_;29/12/2021 19:31;La frase que m†s dije en el a§o: ?me tiene harta este chamo hpta?;Guayaquil, Ecuador;es;chamo;xenofobia;si
316;1,48E+18;MayerellerS;28/12/2021 16:14;@CharlieGraetzer Lasso no controla ni las c†rceles y vas a cuentearnos que controla el narcotr†fico. Es trabajo de inteligencia. Lasso no sabe ni donde est† parado.;Guayaquil ;es;mafia colombiana;xenofobia;no
317;1,48E+18;migaordo1206;31/12/2021 18:38;El narcotr†fico es uno de los peores males de esta tierra llamada LatinoamÇrica.;Guayaquil, Ecuador;es;mafia colombiana;xenofobia;no
318;1,48E+18;migracionpanama;1/1/2022 20:47;Durante el 2021 los estamentos de seguridad  realizaron operativos a nivel nacional, contra el narcotr†fico. #Panam†SaleAdelante https://t.co/X5MRuYkBFx;V°a Ricardo J. Alfaro;es;mafia colombiana;xenofobia;no
319;1,48E+18;MiguelAngelo_89;31/12/2021 2:01;"@LEXKANDER Est† claro el alto nivel de inseguridad que vivimos ,no romanticemos las noticias es obvio que a nadie le abren una r†faga de fuego as° por as°;venganza, mal reparto ,narcotrafico ,uffff las investigaciones dir†n el motivo del asesinato."; Guayaquil, Ecuador;es;mafia colombiana;xenofobia;no
320;1,48E+18;miguelchiriboga;30/12/2021 12:41;@MemeBipoIar Manab° y Esmeraldas son el hogar del narcotr†fico, all† se obedece a los c†rteles y las autoridades son solo una pantalla barata.;Machala, Ecuador;es;mafia colombiana;xenofobia;no
321;1,48E+18;Milady95001234;1/1/2022 22:49;@saraymercedes @SusanaGautreau Querida Saray  aqu° hay m†s VENEZOLANOS indocumentados  conduciendo. El venezolano est† indocumentado y como tal trabaja en grandes empresas y tiendas sin documentos Cosa que no pasa con el haitiano.  Y te recuerdo que quien choc¢ al esposo de Susana fue un VENEZOLANO;Todo El Mundo;es;venezolano;xenofobia;si
322;1,48E+18;Milady95001234;1/1/2022 22:44;@CesarNicolasDia @LuisBienvenido9 @saraymercedes @SusanaGautreau A que viene ese comentario. Quien choc¢ al esposo de ella fue un VENEZOLANO  porque diablo tienen quÇ hablar de los Haitianos y que conste que no quiero saber de los Haitianos, pero tenemos que tener sentido com£n a la hora de hablar y opinar.El ilegal es ilegal sea de donde sea;Todo El Mundo;es;venezolano;xenofobia;si
323;1,48E+18;MiLunChang;31/12/2021 16:35;"@rtec189 Joven, ya le dije que usted pod°a pensar como deseara, pero un gobierno que DESDE SU INICIO MOSTR‡ NEXOS CON EL NARCOTRµFICO no es el m†s indicado para atribuir a otros factores el incremento de producci¢n de droga. ®No le parece?
Gracias por su atenci¢n.
Un abrazo a todos.";Guayaquil - Ecuador.;es;mafia colombiana;xenofobia;si
324;1,48E+18;MiLunChang;31/12/2021 17:08;"@rtec189 Joven, un gobierno que DESDE SU INICIO MOSTR‡ NEXOS CON EL NARCOTRµFICO no es el m†s indicado para atribuir a otros factores el incremento de producci¢n de droga. ®No le parece?
Gracias por su atenci¢n.
Un abrazo a todos.";Guayaquil - Ecuador.;es;mafia colombiana;xenofobia;si
325;1,48E+18;moehoward57;5/1/2022 13:54;When te da igual (la decadencia de doblaje venezolano actual y a£n asi quieres se doble all° para volver a empeorarlo) ahora que bringas actualmente (esta dentro de un burbuja conformismo) https://t.co/zAyhQrc5bC https://t.co/uCBOv6qnk6;Guayas, Guayaquil;es;venezolano;xenofobia;no
326;1,48E+18;molinaxss;5/1/2022 18:13;Se acab¢ el invicto con el bicho Chino;Manta, Ecuador;es;chino;xenofobia;no
327;1,48E+18;Nestorianosoci1;31/12/2021 17:45;LA ESTUPIDEZ HUMANA NO TIENE L÷MITES. EL mercenario e infame  @VillaFernando_  no solo miente, lo hace con premeditaci¢n y alevos°a. No te metas con Venezuela porque te secaras advertido estas. Desde Venezuela un Venezolano le dice: ≠V†yase al mism°simo carajo mercenario! https://t.co/9INpbTDyu0;En el mundo...;es;venezolano;xenofobia;si
328;1,48E+18;Nestorianosoci1;30/12/2021 20:18;Lea usted muy bien paranarco ministro de Colombia @Diego_Molano El personaje por la cual usted exige sea capturado por los organismos del estado venezolano no est† en territorio Venezolano. Ahora bien, as° como usted pide captura por un presunto guerrillero, (sigue);En el mundo...;es;venezolano;xenofobia;si
329;1,48E+18;Nestorianosoci1;30/12/2021 12:05;MIENTRAS TANTO EN LAS REDES SOCIALES: de acuerdo a los sesudos economistas y habladores de GAMELOTE en Venezuela, el venezolano vive con menos de medio d¢lar. https://t.co/p4kwnDk7wE;En el mundo...;es;venezolano;xenofobia;si
330;1,48E+18;nomvreTapeyido;5/1/2022 2:50;"Profesora en el a§o 2052:

?Bueno chicos todo empez¢ cuando un chino se comi¢ un murciÇlago, el virus muto en mil variantes y por eso seguimos usando mascarillas?";Guayaquil, Ecuador;es;chino;xenofobia;no
331;1,48E+18;nunoacosta;2/1/2022 18:41;"QuÇ calendario chino ni que ocho cuarto. Esto es ECUADOR y todos los a§os es EL A•O DEL CANGREJO.
https://t.co/pAnCF3Dam0";Guayas, Ecuador;es;chino;xenofobia;si
332;1,48E+18;oromartv;27/12/2021 15:10;#Narcotr†fico | En la cubierta y en el doble fondo de una embarcaci¢n decomisaron 580 bloques de droga. La operaci¢n se ejecut¢ a 163 millas n†uticas de #Gal†pagos y la sustancia tiene un identificativo de una pir†mide azteca. Hay dos ecuatorianos y un colombiano detenidos. https://t.co/sfClwMqmTq;Manta - Manab° - Ecuador;es;mafia colombiana;xenofobia;no
333;1,48E+18;OscaurinegrO;2/1/2022 21:14;®La guerrilla ha avanzado tan lejos como para llegar hasta Barrancas del Orinoco? Han abarcado m†s territorio venezolano que colombiano en pocos a§os. Y eso sin mencionar el encuentro con los garimpeiros, ind°genas y mineros chinos por esa zona. #2Ene;Guayaquil - Ecuador;es;venezolano;xenofobia;no
334;1,48E+18;osenmg3791;29/12/2021 14:29;@ArellaProano @PoliciaEcuador @LassoGuillermo Presidente Tiktok Pandora Lasso, URGENTEMENTE debe depurar la polic°a<U+0001F1EA><U+0001F1E8>. Mientras hayan NARCOGENERALES y mandos bajos, todo seguir† d PODRIDO. Los Narcos mandando n las c†rceles dl pa°s y la DELINCUENCIA, NARCOTRµFICO y SICARIATO, acabando con los ciudadanos. Ministra<U+0001F56F>a su <U+0001F3E1> https://t.co/TwvGZ9mJV5;Guayaquil, Ecuador;es;mafia colombiana;xenofobia;no
335;1,48E+18;osenmg3791;29/12/2021 14:17;"@DiegoArcos14 @PoliciaEcuador Todo n la polic°a <U+0001F1EA><U+0001F1E8> est† PODRIDO y CORRUPTO xl NARCOTRµFICO. As° lo DENUNCI‡ Embajador <U+0001F1FA><U+0001F1F2>. @LassoGuillermo debe ser tajante y ""cortar l mal d ra°z"", depurar la instituci¢n. Kso contrario, todo seguir† igual d PODRIDO. Los Narcos mandando n las c†rceles y n las calles. https://t.co/CAG4r6IwXV";Guayaquil, Ecuador;es;mafia colombiana;xenofobia;no
336;1,48E+18;osmar19162729;3/1/2022 18:26;@JoseloPillasag1 @LexiLoor @LeoOrlandoA @MashiRafael @BancadaUNES @JorgeGlas @BlancaLopezC_ @marcelaguinaga @fausthe1 @SofiaEspinRC Sali¢ una perra financiada por el narcotr†fico, vayan a llorar xq a diario les incautan toneladas y toneladas de droga, borrego huelvrg;Guayaquil, Ecuador;es;mafia colombiana;xenofobia;no
337;1,48E+18;osmar19162729;3/1/2022 1:04;@LexiLoor @LeoOrlandoA @MashiRafael @BancadaUNES @JorgeGlas @BlancaLopezC_ @marcelaguinaga @fausthe1 @SofiaEspinRC Manotazos de ahogado del pr¢fugo y su banda, es incre°ble que en 10 a§os en el gobierno no hicieron esos puentes xq el problema a estado ah° desde hace alg£n tiempo y ahora que existe otro presidente ah° si se esfuerzan en realizarlos, el narcotr†fico est† invirtiendo mucho.;Guayaquil, Ecuador;es;mafia colombiana;xenofobia;no
338;1,48E+18;Osmar5315;4/1/2022 3:17;@CarlosVictorM chino a£n sigue el programa esto es f£tbol?;Guayaquil, Ecuador;es;chino;xenofobia;no
339;1,48E+18;OswaldoVela1;26/12/2021 14:46;Alguien nos puede informar por quÇ la polic°a no logra capturar a los grandes capos del narcotr†fico, queman la droga incautada y muestran como trofeo, no es la mejor estrategia enviamos un mensaje controversial, aspiramos un pa°s sin mafias para vivir en paz.;Ambato-Ecuador;es;mafia colombiana;xenofobia;no
340;1,48E+18;OswaldoVela1;26/12/2021 14:41;Informan  sobre incautaci¢n de toneladas de droga en el Ecuador, aparentemente es bueno para el pa°s se demuestra eficacia en nuestros uniformados, luego de algunos meses tras los procesos judiciales se dispone la destrucci¢n de la droga, a£n as° narcotr†fico est† vigente.;Ambato-Ecuador;es;mafia colombiana;xenofobia;no
341;1,48E+18;pdrm2000;29/12/2021 13:59;Como no nos va a tomar el narcotr†fico, como no se van a llevar el pa°s en peso corruptos, como no van a hacer una lavander°a de dinero, como no se va a escapar gente con grillete, como no van a ?desaparecer? casi 1000 millones de ISPOL con esta polic°a. Lo m†s b†sico no funciona https://t.co/G6DtIUKMbm;Guayaquil, Ecuador;es;mafia colombiana;xenofobia;no
342;1,48E+18;pedritoortizjr;2/1/2022 14:25;@mrangel1979 @Vynylplayer @BullyingClubEC @Hook670356191 @vekale75 @raulexsan @Panchenko17_ @SUZUKI_CHR @ignaciohannaj Feliz a§o chino Marlon. Un gran vecino de la vida real y del barrio tuitero tambiÇn.;el mundo mundial;es;chino;xenofobia;no
343;1,48E+18;pedrodegabia;5/1/2022 1:56;@lalogitud En mis tiempos de chamo, la co§aza que hubiesen dado era de ligas mayores por una vestimenta tan marica <U+0001F602><U+0001F602><U+0001F602> esos no est†n cerca de la laguna, se est†n ba§ando.;Por el mundo. ;es;chamo;xenofobia;si
344;1,48E+18;PepiDogEcuador;29/12/2021 13:22;"®Necesitan deleitarse con una deliciosa hamburguesa? En #ElChamoPepiDog podr†n conseguir las mejores alternativas <U+0001F354><U+0001F354> 
.
.
.
#PepiDog #Ecuador #Venezolano #Barquisimeto #ComidaRapida  #fast #junkfood #fastfood #burguer #goodfood #yummy #foodie #pepito #hamburguesa #hotdog https://t.co/vW23W8VDWP";Daule, Ecuador;es;venezolano;xenofobia;si
345;1,48E+18;PerinetRosello;31/12/2021 10:31;@DolarToday TE EQUIVOCASTE PANA BURDA LA VERDAD ES QUE HAY QUE REVOCAR ES A TODOS USTEDES TANTO LA CÈPULA CHAVISTA Y MADURISTA PARA QUE DESAPAREZCA EL NARCO ESTADO Y EMPEZAR DE NUEVO COMO EL VENEZOLANO COMPETENTE QUE SIEMPRE FUIMOS Y LA REVOLUCION DE LA IZQUIERDA RADICAL QUE DESAPAREZCA QTAL;Portoviejo, Ecuador;es;venezolano;xenofobia;si
346;1,48E+18;PerinetRosello;28/12/2021 17:18;EL HECOCIDIO IND÷GENA DE LA AMAZONIA VENEZOLANA IMPUESTO POR CHAVEZ NO TIENE CALIFICATIVO MAS EL êXODO VENEZOLANO EL MAYOR OCURRIDO EN EL GLOBO TERRµQUEO DESDE EL PRINCIPIO DE LOS TIEMPOS ALGO VERGONZOSO AL CUAL EL MUNDO CALLA LA CRUELDAD Y LA MUERTE SE ACERCA VIRUS Y DROGA QTAL;Portoviejo, Ecuador;es;venezolano;xenofobia;si
347;1,48E+18;piipoo7;26/12/2021 21:43;"@DavoZavo Claro... porque las 2 guerras mundiales, sumadas a las constantes guerras en distintos pa°ses provocadas por los gobiernos, la violencia del narcotr†fico generada por los Estados y su torpe prohibici¢n; la pobreza, etc. son mejores que el ""salvaje oeste"".";Guayaquil;es;mafia colombiana;xenofobia;no
348;1,48E+18;pinchagua19;27/12/2021 20:56;@CorderoAugusta NI EL DIABLO LO AGUANTA A êSTE ENERGÈMENO HDLVP SIC‡PATA MIS‡GINO GENêTICAMENTE CORRUPTO HIJO DE UNA MULA DEL NARCOTRµFICO.....<U+0001F60E><U+0001F1EA><U+0001F1E8>;Guayaquil, Ecuador;es;mafia colombiana;xenofobia;si
349;1,48E+18;ppbeesece;29/12/2021 1:02;@demitorera Calla longo HDLGP, esperas que sacrifiquen v°rgenes en tu nombre. indio de Mi...., deber°as estar preso por terrorismo y por recibir financiamiento del narcotr†fico.;Guayaquil, Ecuador;es;mafia colombiana;xenofobia;si
350;1,48E+18;pxndxemia;31/12/2021 10:15;El sicariato, el robo, las masacres en las c†rceles, la extorsi¢n, el narcotr†fico, la corrupci¢n y la culusi¢n de un estado fallido es el pan de cada d°a de los ecuatorianos.;El Triunfo, Ecuador;es;mafia colombiana;xenofobia;no
351;1,48E+18;QuesadaNoriega;3/1/2022 0:44;@JAWA19662627 Socialismo es sin¢nimo de miseria, pobreza, hambre, falta de empleo, corrupci¢n, amenazas de muerte, narcotr†fico, obras en papeles, acuerdos entre privados, etc., etc., etc. https://t.co/lBLr3rqbL3;Guayaquil, Ecuador;es;mafia colombiana;xenofobia;si
352;1,48E+18;Radio_Bakana;4/1/2022 3:11;Chino Y Nacho - Mi ni<U+FFFD>a bonita (Merengue);Quevedo Ecuador;es;chino;xenofobia;no
353;1,48E+18;Rafacando2012;4/1/2022 19:29;@luischicott Jajajajajajajajjajajjaj Te pachate chamo, te pachate....... jajajajajajajajjajajjaj.;Cuenca, Ecuador;es;chamo;xenofobia;si
354;1,48E+18;rafaelpinos12;6/1/2022 2:16;Por si necesitan saber su Animal Chino. https://t.co/HqLoD786Gr;Guayas, Ecuador;es;chino;xenofobia;no
355;1,48E+18;Raidkkonen;5/1/2022 18:05;"Lo de Djokovic es un error con la visa y aqu° ya lo contagiaron de covid, lo convirtieron en antivacunas, esp°a chino, portador de nueva cepa, padre, madre y abuelo del coronavirus...

Twitter nunca decepciona. https://t.co/K0i5hI531Q";Guayaquil-Ecuador;es;chino;xenofobia;no
356;1,48E+18;randomprivday;4/1/2022 13:58;®c¢mo que en chino? JAJSHJSJAJAJSHJAJSJHSJSJAJ profesooooooor;Guayaquil, Ecuador;es;chino;xenofobia;no
357;1,48E+18;raulhidalgozec;27/12/2021 12:25;EL UNIVERSO: El Comando de Guardacostas,listo para neutralizar las amenazas del narcotr†fico?https://t.co/2gi5FUbuON;Guayaquil, Ecuador;es;mafia colombiana;xenofobia;no
358;1,48E+18;raymj237;2/1/2022 14:26;@HaroldDiaz_7 @elcomerciocom Veneco est£pido;Ambato ;es;veneco;xenofobia;si
359;1,48E+18;RCanelaFMacas;2/1/2022 16:45;@CarlosL46984152 Cuando adoctrinaban para el narcotr†fico, quiere decir? Cuando acondicionaban para el robo utilizando el sucre, es lo que se le olvido se§alar?, cuando trataban de hacerse los sencillos, para utilizarlos como brutos que no se percataron que robaran 70 mil millones al pa°s, dec°a?;Macas - ECUADOR;es;mafia colombiana;xenofobia;no
360;1,48E+18;reinaldodianda;4/1/2022 0:52;@Dibversion Dios santo a mi °dolo veneco le gusta pap† oso, Dib ahora te quiero m†s <U+2665><U+FE0F>;Guayaquil, Ecuador;es;veneco;xenofobia;si
361;1,48E+18;RobertodelasCa3;3/1/2022 15:19;@eliasmbejarano @SanMarinoTeam Bsc es mas grande que toda la historia del F£tbol venezolano  <U+0001F923><U+0001F923><U+0001F923><U+0001F923>;Guayaquil, Ecuador;es;venezolano;xenofobia;no
362;1,48E+18;romerosares;30/12/2021 17:37;@giovannialv @EdwinUrea4 Plena. Casi todos estos sicariatos est†n dirigidos a gente con antecedentes penales, normalmente relacionados con narcotr†fico. Pedirle al Presidente o a la Ministra que paren Çsto es desubicado. No se trata de gente com£n y corriente. El problema es otro y empez¢ hace rato.;Guayaquil, Ecuador;es;mafia colombiana;xenofobia;si
363;1,48E+18;RPAE3;3/1/2022 12:38;@AlmaMiaEcu @MashiRafael Las personas de bien sabemos que este delincuente es el culpable de todos los problemas del pa°s (corrupci¢n, narcotrafico, delincuencia etc) y deseamos que vaya a la carcel para que pague todo el da§o que hizo al pa°s;Tena, Ecuador;es;mafia colombiana;xenofobia;si
364;1,48E+18;SalasLuis23;5/1/2022 11:16;@Yorchv8 S£per fuera de lugar eso de Per£, o sea, que si hay que emigrar tendr°a que ser un pa°s tipo Dinamarca, Estados Unidos, de pronto Checoslovaquia, o Par°s para que seas un Veneco Top y puedas criticar con fundamento?;Guayaquil, Ecuador;es;veneco;xenofobia;si
365;1,48E+18;Salud_CZ8;1/1/2022 20:00;"#PlanVacunaci¢n I ""Soy venezolano y recib° mi primera dosis de la #VacunaCOVID19. Agradezco al Gobierno Nacional del Ecuador por estas jornadas de inmunizaci¢n, como extranjero tengo una grata opini¢n sobre el trabajo que se viene realizando en salud "", Angelo Contreras. https://t.co/8elAfNdDeT";Guayaquil - Ecuador;es;venezolano;xenofobia;no
366;1,48E+18;santiagolopez69;29/12/2021 23:23;"@CarlosSacoto7 Pero eso dijo hace unos meses atr†s el jefe zonal de la Polic°a de Dur†n. Los ni§os quieren ser sicarios, como Ben 10  
Tenemos dÇcadas que el pa°s fue entregada en bandeja a la mafia del narcotr†fico";Guayaquil;es;mafia colombiana;xenofobia;no
367;1,48E+18;saverioomar1978;2/1/2022 15:38;@revistavistazo Fuera del narcotr†fico No existe la plata f†cil;Guayaquil, Ecuador;es;mafia colombiana;xenofobia;no
368;1,48E+18;SegurCasasus;29/12/2021 21:17;Siria aborta gran operaci¢n de narcotr†fico hacia Jordania <U+0001F44F><U+0001F44F> https://t.co/tV11Q4Vwdl a travÇs de @YouTube;En el mundo;es;mafia colombiana;xenofobia;no
369;1,48E+18;SiempreBati;5/1/2022 14:43;@TyCSports Llega del f£tbol chino siendo un rotundo FRACASO;Guayaquil, Ecuador;es;chino;xenofobia;no
370;1,48E+18;SileABM;31/12/2021 9:12;Yo he vivido las 2 realidades y s°, la Lic Gisela tiene raz¢n, pero fue MUY ARROGANTE. Los venezolanos tenemos que aceptar que la migraci¢n ayuda a muchas personas, y tambiÇn aceptar que no todo el venezolano pr¢spero, dentro de Vnzla, es mantenido o enchufado https://t.co/1OGDs2GJRk;Por el mundo ;es;venezolano;xenofobia;no
371;1,48E+18;sin_socialismo;2/1/2022 16:10;@LeninSalazar99 @eluniversocom Por supuesto. No hab°a tanto venezolano que nos quitar† trabajo.;Pichincha, Ecuador;es;venezolano;xenofobia;si
372;1,48E+18;tablon_noticias;29/12/2021 6:06;<U+0001F34F> Cacao venezolano: historia, tipos, c¢mo se cultiva y d¢nde se produce el chocolate de Venezuela, el mejor del mundo... https://t.co/LUUyhtGUhS;Espa§a y el mundo;es;venezolano;xenofobia;no
373;1,48E+18;Termorlaco_;4/1/2022 23:05;3. Conjuntamente con Bryan, fue anunciado Eduardo Bores, el joven arquero que viene de ser la m†xima fugura del reciÇn ascendido Libertad de Loja, viene a dar el gran salto y darle competencia al Chino JimÇnez, por lo que lo veremos en acci¢n en la posible Copa Ecuador 2022. https://t.co/wrKjQV56Uw;Cuenca;es;chino;xenofobia;no
374;1,48E+18;TernChristian;1/1/2022 17:00;@luisevivanco Eso de amargado...va para tu colega veneco que vive y muere por Correa;Manta, Ecuador;es;veneco;xenofobia;si
375;1,48E+18;TITERESOYYO;5/1/2022 16:55;Este chamo jajajja https://t.co/THp9Anouqe;guayaquil;es;chamo;xenofobia;si
376;1,48E+18;vamohe1;30/12/2021 23:11;@edureyes71hotm1 @djalmablum Era Venezolano!;Guayaquil, Ecuador;es;venezolano;xenofobia;si
377;1,48E+18;vaneebrito;3/1/2022 17:45;Yo solo quer°a un poco de arroz chino y me han tra°do esta monta§a https://t.co/8Um5DZWyzs;Guayaquil, Ecuador;es;chino;xenofobia;no
378;1,48E+18;verozamle;2/1/2022 15:44;"seg£n el calendario chino el 2022 es el a§o del tigre <U+0001F42F>...mi apellido materno es Leones <U+0001F981> 

HP ESTE ES MI A•O <U+0001F60C>";Guayaquil, Ecuador;es;chino;xenofobia;no
379;1,48E+18;Victori97244740;5/1/2022 12:18;@EAristeguieta El GOBIERNO deberia OCUPARSE de SACAR A TODOS LOS CUERPOS IRREGULARES ELN FARC dentro del territorio venezolano;Por el mundo;es;venezolano;xenofobia;no
